t,J_mean,theta_mean,u_mean,W_inventory,source_integral,source_mean,collapsed_skin_thickness,front_position,reactant_penetration_depth,heat_source_localization,min_A,mean_A,min_D,mean_D,min_M,mean_M,surface_q,surface_n,surface_h
0.0,1.3000000000000003,5e-05,0.02,0.0260125,0.07994369245279496,0.07994369245279496,0.0,,0.0,1.2507636108788391,0.9969838832501374,0.9990403212534126,1.997987230356344,1.9993597079268588,0.9994966809113657,0.9998398953190375,-0.0009412736463271787,-0.6894983400189968,9.901960784313727e-06
0.2,1.300039618048839,0.038919255315786314,0.06392694350830046,0.08288882813724427,0.2907056501559839,0.2907056501559839,0.0,,0.0,6.406117571140492,0.9966903761494673,0.9993088987888765,1.997791145234251,1.9995389062021014,0.9994476337390626,0.9998847040552333,0.0005504460982156539,-0.4266041028633262,0.011975505698700158
0.4,1.299785242283546,0.10569446095205347,0.07380714969825436,0.09555701691957995,0.40668545479560997,0.40668545479560997,0.0,,0.0,6.002588799100744,0.9945658260876016,0.9989773938626723,1.9963706345710646,1.9993173538272426,0.9990922465934376,0.9998292815894175,0.001966124928200655,-0.41447096629273633,0.02744863966369404
0.6000000000000001,1.29926613124204,0.18740053302452803,0.07026706784667731,0.09075056088178257,0.4743916574133662,0.4743916574133662,0.0,,0.0,6.182893028968928,0.9915343468508465,0.998296666515377,1.9943402282351907,1.9988620879903016,0.998584054507724,0.9997153744402524,0.003189305363945183,-0.42720222124968926,0.043262372709240715
0.8,1.2985240795153123,0.2759568039619451,0.061599399764652944,0.07929590246957699,0.5085498068966345,0.5085498068966345,0.0,,0.0,6.667946704266972,0.9879605901803729,0.9973985982490611,1.9919412958043652,1.9982606379132282,0.9979832901884831,0.9995648402120301,0.004195842736685981,-0.4458970675161732,0.05835597259710096
1.0,1.2976005984822696,0.3662561863379795,0.05222662582425512,0.06696849789811844,0.5230672031048207,0.5230672031048208,0.0,,0.0,7.317395042308474,0.9841494584922416,0.9963822794252131,1.989376638711255,1.9975788897571012,0.9973406231816331,0.9993941393053117,0.0050114313642917185,-0.46436128646322455,0.07224406561438111
1.2000000000000002,1.296528416783525,0.45582718918193144,0.04402847919747862,0.05621261757945358,0.5292721116170983,0.5292721116170983,0.0,,0.0,8.033618304289968,0.9803284123589849,0.9953255781394039,1.986798653511124,1.996868848201931,0.9966941986700938,0.9992162784722077,0.00569334970324098,-0.48073768117298205,0.08489282531719101
1.4000000000000001,1.2953282303695226,0.5439559680077978,0.03739806850434118,0.04753143576862339,0.5335320295812275,0.5335320295812275,0.0,,0.0,8.757616132438827,0.976621252927683,0.9942732804760593,1.9842910945279608,1.9961605892053336,0.9960650308666735,0.9990387902487761,0.006300048562152771,-0.4949717031298289,0.09651468151936338
1.6,1.294010617200423,0.6307151814591437,0.03212677918602239,0.040645902250797956,0.5381795521515748,0.5381795521515748,0.0,,0.0,9.466525133066643,0.9730675069760469,0.9932434432267168,1.9818813411087772,1.9954663533670194,0.99546002857626,0.9988647474036961,0.006872799168164551,-0.5075138539114159,0.10736794219345346
1.8,1.2925798442190923,0.7163697939962281,0.02789135380080598,0.03512911392498622,0.5435904091602414,0.5435904091602414,0.0,,0.0,10.159015177331526,0.9696586961006144,0.9922372095385399,1.9795643465483237,1.9947870275647877,0.9948779677178392,0.9986943794156053,0.007434120575878278,-0.51879077987579,0.11766146708256729
2.0,1.2910370711133863,0.8011507256212367,0.02442236416083219,0.03062513385750944,0.5495468947610137,0.5495468947610137,0.0,,0.0,10.841306144267234,0.9663663653629122,0.991247062513219,1.9773213631062154,1.9941176445001372,0.9943141748561788,0.9985264471488811,0.007993684842864751,-0.5290970024226014,0.12754042529536921
2.2,1.289382298422633,0.8852112841992164,0.02152762713305701,0.026879450673287484,0.5557720860739397,0.5557720860739397,0.0,,0.0,11.520098805993525,0.9631574313281178,0.990258472677399,1.9751302874099381,1.9934484998051323,0.9937631205748749,0.9983585232910513,0.008554224542923636,-0.5386214154943941,0.13710071589080694
2.4000000000000004,1.2876153436558364,0.9686403747502937,0.019075230733299885,0.02371692635487278,0.5620613426937906,0.5620613426937906,0.0,,0.0,12.200405910322724,0.9600009199091684,0.9892621396118068,1.9729702524525063,1.9927733328556136,0.9932195737239452,0.9981890387854987,0.009115290295103814,-0.5474868829388568,0.14640522149275215
2.6,1.285736256748817,1.0514835124045543,0.016973654194479347,0.02101583794851287,0.5682852827341736,0.5682852827341737,0.0,,0.0,12.88540839166542,0.9568702659741992,0.9882483102402732,1.9708232296746966,1.9920855530325656,0.9926790062639168,0.9980163402765467,0.009675230438957003,-0.5557770378017532,0.1554954810116301
2.8000000000000003,1.283745454026145,1.1337591542384688,0.015157282917591972,0.01868886802704192,0.5743670797779981,0.5743670797779981,0.0,,0.0,13.5768629059979,0.9537436310240816,0.987206821320493,1.9686742835308464,1.9913782779896612,0.9921376595932468,0.9978387002988544,0.010232135447289348,-0.5635519593728584,0.16439923502792206
3.0,1.2816437224925967,1.2154693309888598,0.013577224042083016,0.01667098973856824,0.5802623241819476,0.5802623241819476,0.0,,0.0,14.275534221488448,0.950603435238315,0.9861285399039652,1.96651128410833,1.9906452997084592,0.9915924742477673,0.9976545591512004,0.010784249969278556,-0.570857203969075,0.1731352320338081
3.2,1.279432170644912,1.2966061604157069,0.012195746016368029,0.014912095289211669,0.585945849596439,0.585945849596439,0.0,,0.0,14.981520272487895,0.9474356452952956,0.9850053400640866,1.9643244451957822,1.9898810720501034,0.9910409752228593,0.9974625219757957,0.011330125666938737,-0.5777291302634412,0.18171632500771057
3.4000000000000004,1.2771121629366482,1.37715582157655,0.010982895762346422,0.013372489201944577,0.5914040714197628,0.5914040714197628,0.0,,0.0,15.694470915943674,0.9442290442182791,0.9838299949938437,1.9621058429064877,1.9890806401664072,0.9904811519617579,0.9972613411938908,0.011868650758669191,-0.5841980893562053,0.1901514905838597
3.6,1.2746852543528804,1.457101033207738,0.009914379998814601,0.012020053503684748,0.5966306906033564,0.5966306906033564,0.0,,0.0,16.413728769784136,0.9409745768569661,0.9825960372468174,1.959848980142139,1.988239547587097,0.9899113495116443,0.9970498932915701,0.012399024820650223,-0.5902903710711472,0.198447152352258
3.8000000000000003,1.2721531325460045,1.53642265838849,0.008970171149861879,0.010828376524247518,0.6016241335543697,0.6016241335543697,0.0,,0.0,17.138424762039968,0.9376647977675546,0.981297617394373,1.957548416497395,1.9873537415990115,0.9893301758579106,0.9968271551368789,0.012920713755092933,-0.5960294039580469,0.20660805696832402
4.0,1.2695175694328507,1.6151007647626707,0.008133557036044676,0.009775474456109072,0.6063861499845536,0.6063861499845536,0.0,,0.0,17.867539059327385,0.9342934234080174,0.9799293096197172,1.9551994660352812,1.9864194428633675,0.9887364261164662,0.9965921713314844,0.013433400740242768,-0.6014364938649872,0.2146378485431699
4.2,1.2667803823513875,1.6931153518374236,0.00739045612559815,0.00884286999438463,0.6109207040349942,0.6109207040349942,0.0,,0.0,18.59994962008278,0.9308549782978714,0.9784781800026068,1.9527979567368083,1.9854278558568048,0.9881290220790923,0.9963427317068803,0.013936941957982979,-0.6065312918388199,0.22253944875472184
4.4,1.263943403301623,1.7704468449659347,0.006728915113584282,0.008014916271817656,0.615233325682649,0.615233325682649,0.0,,0.0,19.334465703924383,0.9273445149778127,0.9769403503062111,1.9503400384003895,1.9843762100169646,0.9875069638190095,0.9960781315189985,0.014431329031437234,-0.611332089536658,0.23031530917541632
4.6000000000000005,1.2610084549152327,1.8470764341499242,0.006138726652554458,0.007278283080080718,0.6193306187575411,0.6193306187575411,0.0,,0.0,20.06985410161637,0.9237573936725679,0.9753025413553112,1.9478220297740132,1.9832554524309878,0.9868692910632747,0.9957960944328007,0.014916658504892377,-0.6158560114149311,0.23796757613862832
4.800000000000001,1.257977332111225,1.9229863022639313,0.0056111327305131105,0.006621558773231951,0.6232199534197354,0.6232199534197354,0.0,,0.0,20.804857929111584,0.920089113042334,0.9735449177354318,1.945240299397139,1.9820521402958848,0.9862150529647135,0.9954932453795484,0.015393108521211785,-0.6201191410121422,0.24549819503557202
5.0,1.254851787549161,1.9981597772126196,0.005138586928655956,0.006034931970452135,0.6269091258035172,0.6269091258035172,0.0,,0.0,21.538215798742858,0.9163351688808746,0.9716055638899825,1.9425911642739395,1.9807247444491771,0.9855432822738993,0.9951591855638003,0.01586092090027183,-0.6241366133953121,0.2529089823588601
5.2,1.2516335202891824,2.0725814233767723,0.0047145650857807015,0.0055099384045298174,0.6304062159510766,0.6304062159510767,0.05882352941176472,0.9411764705882353,0.0,22.26867375278167,0.9124909383687637,0.9695407087082268,1.9398708048823479,1.9793104637000063,0.9848529735425681,0.9948031959060899,0.016320387796607758,-0.6279226819163846,0.26020166996425353
5.4,1.2483241667188845,2.146237092892983,0.004333409165080374,0.005039252711807875,0.6337193955621108,0.6337193955621108,0.07843137254901962,0.9215686274509803,0.0,22.99499811974064,0.9085515809861758,0.9674099868772598,1.9370751903793615,1.9778488067834112,0.9841430638087755,0.9944351371713646,0.01677184233081705,-0.6314907717776302,0.2673779328776872
5.6000000000000005,1.2449252931156147,2.2191139443755548,0.003990199523819924,0.004616518344016386,0.6368568572729347,0.6368568572729347,0.09803921568627452,0.9019607843137255,0.0,23.715983730396477,0.9045119467481814,0.9652136461563902,1.9342000074167278,1.9763396882545679,0.9834124140922829,0.9940549712903012,0.017215651871059542,-0.6348535252023958,0.27443940653954757
5.800000000000001,1.2414383892289702,2.291200439629324,0.003680647750526596,0.004236205214188494,0.6398267004936221,0.6398267004936221,0.11764705882352944,0.8823529411764706,0.0,24.43046313138002,0.9003664868348931,0.9629518674484832,1.9312405889764899,1.974782965245421,0.9826597907805896,0.9936626449133187,0.017652213641230263,-0.6380228419770276,0.2813876976366149
6.0,1.2378648625902438,2.3624863230354425,0.0034010066641810433,0.003893490384629726,0.6426367847678418,0.6426367847678418,0.13725490196078433,0.8627450980392157,0.0,25.137316705830965,0.8961091620865178,0.9606247589500793,1.9281918398199989,1.9731784321328383,0.9818838460262057,0.9932580879732446,0.018081952154747505,-0.6410099165600031,0.28822439014787016
6.2,1.2342060332117324,2.4329625860412305,0.0031479964259939846,0.0035841600061459807,0.6452948315053904,0.6452948315053904,0.13725490196078433,0.8627450980392157,0.0,25.835472839911827,0.8917333440746438,0.9582323501971493,1.9250481544882245,1.9715258149297126,0.9810830961012468,0.9928412121633546,0.01850531796872197,-0.6438252723881583,0.2949510481888257
6.4,1.2304631283786316,2.5026214253800694,0.0029187400666967705,0.003304524365326047,0.6478083116121433,0.6478083116121433,0.15686274509803924,0.8431372549019608,0.0,26.523915274843656,0.8872317065047165,0.955774585740607,1.9218033258455014,1.9698247651734313,0.9802558971696586,0.9924119092708529,0.018922788081380287,-0.6464787947881796,0.30156921702461714
6.6000000000000005,1.2266372772059397,2.571456193948301,0.002710709359004428,0.0030513464606633663,0.6501844068067726,0.6501844068067726,0.17647058823529416,0.8235294117647058,0.0,27.201687227167056,0.8825960998356436,0.9532513180981366,1.9184504385235799,1.9680748529988734,0.9794004170017818,0.9919700492820307,0.019334867569008624,-0.6489797621195822,0.3080804233665798
6.800000000000001,1.222729504781596,2.6394613465673484,0.0025216787810155555,0.002821781369486448,0.6524299861087299,0.65242998610873,0.19607843137254904,0.803921568627451,0.0,27.867894095314373,0.877817402133783,0.9506622997427188,1.9149817414876686,1.9662755591581587,0.9785146011056662,0.9915154781938954,0.019742092196691638,-0.6513368750789894,0.31448617487980557
7.0,1.2187407256615053,2.7066323836626185,0.002349686239637942,0.0026133236905059773,0.6545515944396848,0.6545515944396848,0.21568627450980396,0.7843137254901961,0.0,28.521704768647677,0.8728853400866576,0.9480071738338128,1.9113884943359127,1.9644262656963514,0.9775961318303207,0.9910480154525138,0.020145032241946345,-0.6535582839115616,0.3207879589871001
7.2,1.2146717367050202,2.772965790732293,0.0021929996978862568,0.0024237638711288555,0.6565555129573372,0.6565555129573372,0.23529411764705888,0.7647058823529411,0.0,29.162348868499606,0.8677882731136228,0.945285463510934,1.907660780910481,1.96252624504803,0.9766423787098003,0.9905674509506602,0.02054429796951765,-0.6556516132717688,0.326987241152352
