t,J_mean,theta_mean,u_mean,W_inventory,source_integral,source_mean,collapsed_skin_thickness,front_position,reactant_penetration_depth,heat_source_localization,min_A,mean_A,min_D,mean_D,min_M,mean_M,surface_q,surface_n,surface_h
0.0,1.3,5e-05,0.019999999999999997,0.026012500000000004,0.019985917421072363,0.019985917421072363,0.0,,0.0,1.2508736086735108,0.9969825407535592,0.9990400377977852,1.9979863335538945,1.9993595189564413,0.9994964565978156,0.9998398480764333,-0.0009416857583107036,-0.6894998931231913,1.995024875621891e-05
0.2,1.30011157435712,0.010582608639710153,0.08185972234942232,0.10623459011932415,0.08437786550150492,0.08437786550150492,0.0,,0.0,5.629530615383,0.9979398497580929,0.9993921187482516,1.998625622170114,1.9995945307629228,0.9996563464877548,0.9998986192424069,-0.00024266346746543155,-0.3810935597186655,0.005847796842366824
0.4,1.3001052711846348,0.030195093285663582,0.11941192295276296,0.15499790763987797,0.12919656143573247,0.12919656143573247,0.0,,0.01492537313432829,4.5227879132895765,0.9980156271860299,0.9994960619538374,1.9986762086846925,1.9996638706791814,0.9996689973843286,0.9999159570008731,0.00029023372741321385,-0.32953003630329364,0.01349426001603128
0.6000000000000001,1.3000006515178404,0.05630261414842073,0.1453792565395237,0.18868532911498387,0.16589316068082835,0.16589316068082835,0.0,,0.03482587064676601,3.9765143982369695,0.9977264149012658,0.9994270256340985,1.998483126323819,1.9996177933874473,0.9996207096431736,0.999904434358005,0.0007451572646409582,-0.3061989268129791,0.02160375536743434
0.8,1.2998108022537436,0.0875530839062607,0.16357044799074824,0.21222608764223713,0.19735896597984903,0.19735896597984903,0.0,,0.0497512437810943,3.658650327362213,0.9972115288719536,0.9992554691302012,1.9981392884881353,1.999503288176763,0.9995347138656148,0.9998757996600819,0.0011460948501107598,-0.2945384995098542,0.02989469280504215
1.0,1.2995444424061071,0.12302834288607399,0.17597687082432323,0.2282183815821196,0.22498973580469694,0.22498973580469694,0.0,,0.05472636815920373,3.4590407065276207,0.9965583392140941,0.9990176931021834,1.9977029219386575,1.9993445438960686,0.9994255654806554,0.9998360993918064,0.0015135252874076827,-0.28906447862922496,0.0382690761866972
1.2000000000000002,1.2992064177496194,0.16203895507172772,0.1838476503405307,0.23829942889127562,0.24963867834826006,0.24963867834826006,0.0,,0.05472636815920373,3.330321162333708,0.9958295081435327,0.998739377671673,1.9972157976155058,1.9991586727431006,0.9993037069676394,0.9997896111061115,0.0018654153272755492,-0.28730595411650844,0.04670835373200436
1.4000000000000001,1.2987984010679323,0.20403354961695652,0.18805038108848657,0.2436063659956192,0.2718606407349474,0.2718606407349474,0.0,,0.05472636815920373,3.2491737358337422,0.9950653043640129,0.9984369922843355,1.9967047760984442,1.9989566531174618,0.9991758543826476,0.9997390793222664,0.0022152542249590235,-0.28796150082631605,0.05523184228044358
1.6,1.2983198909896072,0.2485444238272242,0.1892345796991947,0.24498848180179686,0.29200164984428684,0.29200164984428684,0.0,,0.05472636815920373,3.2032052839550125,0.994286505393199,0.9981184128692643,1.9961837255243549,1.9987437357248008,0.9990454757772824,0.9996858167184933,0.0025713139753446856,-0.2902820758128577,0.06387028085303215
1.8,1.297769205349966,0.29515102549977573,0.1879204156680721,0.24312427312437876,0.310254155558663,0.310254155558663,0.0,,0.0497512437810943,3.185484977813648,0.9934996889782244,0.997785163007979,1.9956570345286595,1.9985209326587736,0.9989136685151057,0.9996300760875247,0.002937305135790949,-0.29381020959443077,0.07264979946499449
2.0,1.2971442803862743,0.343455851013094,0.18455133204233418,0.23859137597720428,0.32670433627480444,0.3267043362748045,0.0,,0.04477611940298487,3.191967918132121,0.9927020763161626,0.9974349982635745,1.9951228326435417,1.9982867378045928,0.9987799638423406,0.9995714802816429,0.003313539008609395,-0.2982494544588983,0.08158380165116258
2.2,1.296443234194934,0.39307053196088776,0.17952496020429837,0.2319076471211635,0.3413753688276207,0.34137536882762076,0.0,,0.03980099502487544,3.220165080208342,0.9918877233841703,0.9970636977929618,1.9945771236169219,1.9980383208021704,0.9986433605769356,0.9995093206750357,0.00369804766749586,-0.3033930770595006,0.09067013023685548
2.4000000000000004,1.2956647304898794,0.44361035077586275,0.17320990505329517,0.22355333924622492,0.35426735026542944,0.35426735026542944,0.0,,0.03482587064676601,3.268395910476386,0.9910476314062633,0.9966662315994764,1.9940138533824852,1.9977723058951689,0.9985023417433342,0.999442751918131,0.004087479329690807,-0.3090828201376495,0.09989131804226489
2.6,1.2948081838694452,0.4946960749662419,0.16595200503339524,0.21397925896236877,0.3653914738300832,0.3653914738300832,0.0,,0.02985074626865658,3.335330767958777,0.9901750053887178,0.9962374945789639,1.9934284323366451,1.9974852623936024,0.9983557561801012,0.9993709146215634,0.004477769285145358,-0.31518636143791406,0.10921675016273125
2.8000000000000003,1.2938738503949234,0.5459613164253321,0.15807355828053016,0.20360561546889977,0.374796765815501,0.374796765815501,0.0,,0.02487562189054715,3.4196902326202223,0.9892627917256102,0.9957726044410637,1.9928160851556536,1.9971739044923158,0.9982024054542544,0.9992929853858299,0.0048646342016334665,-0.3215854908166916,0.11860585579331964
3.0,1.2928628332779875,0.5970635139000207,0.1498680219786341,0.1928149440630997,0.38258668246531696,0.38258668246531696,0.0,,0.01990049751243772,3.520044214839654,0.9883072392621636,0.9952671527821803,1.9921742418138169,1.9968352598112493,0.9980416426799804,0.9992082190086216,0.005243947686744521,-0.32817140845049575,0.12801191325219033
3.2,1.2917770211435118,0.6476963320639089,0.14159258282630902,0.18194229639837628,0.388923230840826,0.38892323084082603,0.0,,0.01492537313432829,3.6346967082940456,0.9873064185184255,0.9947169003690284,1.9915015480506622,1.9964664672396906,0.9978731249878043,0.9991158980076382,0.005612019946841962,-0.33484442068959097,0.13738607942438813
3.4000000000000004,1.2906189792563896,0.6976008090384752,0.1334611974770925,0.17126611573694533,0.39401900633539105,0.39401900633539105,0.0,,0.00995024875621886,3.7616516332404246,0.9862593256841672,0.9941174756039844,1.9907972660264044,1.9960645766740794,0.9976966635619332,0.9990152826026579,0.005965799152894247,-0.3415157077322013,0.1466812061528207
3.6,1.2893918085221674,0.7465730944638028,0.12563998226028436,0.16100224938888344,0.39811923885608225,0.39811923885608225,0.0,,0.00497512437810943,3.898660085589438,0.9851678645388965,0.9934634278615212,1.990062610695629,1.99562591828051,0.9975125586823537,0.9989054530545253,0.0063029953231808905,-0.34810977452538877,0.15585509275920373
3.8000000000000003,1.2880989874341635,0.7944674266565079,0.11824612098101328,0.15130260260707235,0.40147801548829676,0.40147801548829676,0.0,,0.0,4.043340116104955,0.9840349889370137,0.992745243264797,1.9892995053948406,1.9951441126396419,0.997321288241557,0.9987848121782344,0.006622122077322851,-0.354566445489019,0.16487284244444478
4.0,1.2867442137860214,0.8411938362971945,0.11135074738860273,0.14225899861109872,0.40433397863170445,0.40433397863170445,0.0,,0.0,4.193345329061803,0.9828642399834735,0.9919341567038651,1.9885102728987225,1.994599942257779,0.9971234304848189,0.9986485530228177,0.006922461696487761,-0.3608416445786006,0.17370812346766562
4.2,1.2853312599002626,0.8867116069885693,0.10498498422944381,0.13391114903206058,0.40689561923087286,0.40689561923087286,0.0,,0.0,4.3464894688350935,0.9816587752471163,0.9910689193304629,1.9876969823583512,1.9940191991407499,0.9969195003761,0.99850312092583,0.0072039651266776195,-0.3669067602933763,0.18234333060429164
4.4,1.283863852726586,0.9310198863881762,0.0991480386767704,0.1262572805731807,0.40932303015058547,0.40932303015058547,0.0,,0.0,4.500955920966967,0.9804231942587038,0.9901690449382863,1.9868626819638728,1.9934148614556546,0.9967102587510517,0.9983517584544881,0.007467110020483642,-0.3727467470319967,0.19076882965152303
4.6000000000000005,1.2823455839524185,0.9741460520076063,0.09381685980640113,0.11926675719499576,0.4117274560995061,0.4117274560995061,0.0,,0.0,4.655355588428394,0.9791615864015027,0.9892365968717265,1.9860100838220252,1.9927882762473517,0.9964963826744965,0.9981948005502017,0.007712744410889066,-0.37835742471505057,0.19898160165256562
4.800000000000001,1.2807798514790227,1.0161353419892973,0.08895463918196606,0.11289115977173655,0.4141764122553101,0.4141764122553101,0.0,,0.0,4.808728885097972,0.9778774739152905,0.9882735275000302,1.9851415245088821,1.9921407178742059,0.9962784554878787,0.9980325640616012,0.007941935194025002,-0.38374247957308727,0.2069835977665287
5.0,1.2791698291798805,1.0570420639517364,0.08451792521853335,0.10707353549372955,0.41670215899511,0.41670215899511,0.0,,0.0,4.960500014853981,0.976573928439687,0.9872816587575626,1.9842590427892837,1.9914733747037707,0.996056986241124,0.9978653443976597,0.00815583695894663,-0.38891063173328855,0.2147800958231481
5.2,1.277518459338362,1.0969230224206097,0.08046187837849168,0.10175521282467331,0.41931171509411147,0.4193117150941115,0.0,,0.0,5.110397106059295,0.9752529168224265,0.9862626766545418,1.9833639351399448,1.9907873452030171,0.9958322980466263,0.9976934145344853,0.00835559774505197,-0.3938732837346893,0.22237829211260057
5.4,1.27582846075373,1.135833157358083,0.07674370909439619,0.0968802470789919,0.4219963642299771,0.4219963642299771,0.0,,0.0,5.258360094984397,0.9739167726228511,0.9852181356082131,1.9824577510586112,1.9900836406772082,0.9956047778096059,0.9975170256906506,0.008542296241479078,-0.3986427865468054,0.22978621161129578
5.6000000000000005,1.2741023463558236,1.173823121144287,0.073324543001589,0.0923978230899224,0.4247392520023674,0.42473925200236745,0.0,,0.0,5.404457492314846,0.9725676990805637,0.9841494688250979,1.9815419568299852,1.9893631921300168,0.9953747918626047,0.9973364090383061,0.008716911258632165,-0.4032313173247119,0.23701197255238046
5.800000000000001,1.2723424444440044,1.2109382687663308,0.07017015473199396,0.08826319193413204,0.4275207625488948,0.4275207625488948,0.0,,0.0,5.548820460423531,0.9712071673555394,0.9830580010999348,1.9806175262288808,1.988626858798654,0.9951425831280433,0.9971517778370806,0.008880309784612989,-0.4076502556675531,0.24406333761676643
6.0,1.2705509201569045,1.2472185549714299,0.0672509849998346,0.08443768207921022,0.4303219174051206,0.43032191740512066,0.0,,0.0,5.691596651290705,0.9698363997043855,0.9819449618903517,1.9796852670907763,1.9878754369112943,0.9949083530419482,0.9969633296259945,0.00903325117091816,-0.41190990787814624,0.250947491605316
6.2,1.2687297973101748,1.282698965467519,0.06454173387622889,0.08088816558231092,0.4331260246385612,0.4331260246385612,0.0,,0.0,5.832923668298246,0.9684564297687572,0.9808114987617088,1.978745861660969,1.9871096687339114,0.9946722716511864,0.9967712484904445,0.009176397583317272,-0.4160194507890565,0.25767095266412576
6.4,1.2668809754975503,1.3174101866149162,0.062020783339172575,0.07758630635335047,0.43591924537372434,0.43591924537372434,0.0,,0.0,5.972916774229223,0.9670681482283664,0.9796586879160114,1.9777998971738557,1.9863302496576454,0.9944344852674422,0.996575706838361,0.009310328299227857,-0.41998702742059485,0.2642395987257506
6.6000000000000005,1.2650062459418863,1.3513793146302846,0.059669592789000823,0.07450777584222018,0.43869044977060623,0.43869044977060623,0.0,,0.0,6.111666607632376,0.965671301916511,0.9784875440035624,1.9768471824605867,1.9855378348199504,0.9941949445959225,0.996376867060598,0.009435554298985932,-0.4238198773953772,0.2706587269330685
6.800000000000001,1.2631073034208846,1.3846304663376463,0.057472185897748745,0.07163158696044214,0.44143099748834935,0.44143099748834935,0.0,,0.0,6.249238827884494,0.9642675228435611,0.9772990274755207,1.9758888131450725,1.9847330440617654,0.9939539239404748,0.9961748827737934,0.009552530059308909,-0.4275244746112528,0.2769331284482962
7.0,1.2611857564340165,1.4171853228515097,0.055414695359546275,0.06893950406565609,0.44413429206590405,0.44413429206590405,0.0,,0.0,6.385677709186869,0.9628575336917862,0.9760940508484296,1.9749252673023976,1.9839164661529625,0.9937115424992977,0.9959698998799175,0.009661664054781874,-0.431106655262015,0.28306716385665937
7.2,1.259243135619685,1.4490635770906637,0.05348498843996779,0.06641555776917311,0.44679532415117157,0.44679532415117157,0.0,,0.0,6.521010753645383,0.9614419409749629,0.9748734838723636,1.9739569453016055,1.9830886622763855,0.9934679000267411,0.9957620574398229,0.009763327386959328,-0.43457172887776385,0.2890648333902651
7.4,1.257280900627633,1.4802832818978633,0.051672375156493054,0.06404566635841077,0.4494103276681785,0.4494103276681785,0.0,,0.0,6.6552523076890875,0.960021316689804,0.9736381577233539,1.972984225379728,1.9822501688498286,0.9932230907992197,0.9955514883805595,0.009857860306209734,-0.4379245679045671,0.2949298360893626
7.6000000000000005,1.2553004457215633,1.5108611241579954,0.049967378211679694,0.06181733694021837,0.4519765190093531,0.4519765190093531,0.0,,0.0,6.788406432528727,0.9585962045740879,0.9723888683888943,1.9720074678403487,1.9814014997990725,0.9929772046667112,0.9953383200647696,0.009945577248139062,-0.441169677693264,0.3006656186077987
7.800000000000001,1.2533031044965828,1.5408126448658468,0.048361547513935815,0.059719424257086436,0.45449188101782706,0.45449188101782706,0.0,,0.0,6.920469424008619,0.9571671243624129,0.9711263794915356,1.9710270179000302,1.9805431484488583,0.9927303277651354,0.9951226747641022,0.010026770753185685,-0.4443112519108312,0.3062754151727582
8.0,1.2512901539689407,1.570152415820929,0.046847310047902394,0.05774193524740137,0.45695498773925625,0.45695498773925625,0.0,,0.0,7.051431930384453,0.9557345746841207,0.9698514247159417,1.9700432076165777,1.9796755891447748,0.9924825429983681,0.9949046700650653,0.010101714509238136,-0.4473532169879662,0.31176227990032057
8.200000000000001,1.2492628181078382,1.5988941783537507,0.04541785086102609,0.055875873751039765,0.4593648933318119,0.4593648933318119,0.0,,0.0,7.181280262666051,0.9542982293678041,0.9685647098821023,1.9690558030625436,1.978799278634555,0.9922337907465498,0.994684419214436,0.01017066570726849,-0.450299266398032,0.31712911249268383
8.4,1.2472222709386358,1.6270509579176624,0.04406701385782271,0.05411311092728837,0.46172103742099163,0.46172103742099163,0.0,,0.0,7.3099975575458,0.9528589112759815,0.9672669147470586,1.9680653604303642,1.9779146572648267,0.9919842104535995,0.9944620314183155,0.010233866940363837,-0.45315288828130773,0.32237867927415276
8.6,1.245169639296002,1.65463515853585,0.04278921904857026,0.052446277028380915,0.4640231683055661,0.4640231683055661,0.0,,0.0,7.43756472819326,0.9514174601213464,0.9659586945860584,1.9670724497453433,1.9770221500281915,0.991733945188538,0.9942376121036013,0.010291547725915631,-0.45591738799461273,0.3275136301756755
8.8,1.243106005309846,1.6816586406081664,0.04157939334649698,0.05086867076301922,0.4662712842792223,0.4662712842792223,0.0,,0.0,7.5639611866212535,0.9499743039996479,0.9646406816066384,1.9660773593607752,1.9761221674972445,0.9914830671402551,0.9940112631510926,0.010343925763821538,-0.4585959064746832,0.33253651251756566
9.0,1.2410324086633193,1.7081327853275494,0.04043291232239526,0.04937418289444211,0.46846559070765736,0.4684655907076574,0.0,,0.0,7.6891653605699775,0.9485298556507489,0.9633134862203058,1.9650803681858442,1.9752151066622075,0.9912316461875854,0.9937830831044079,0.010391207995114407,-0.4611914352627705,0.33744978231382894
9.200000000000001,1.2389498486416184,1.7340685489980625,0.039345550288867034,0.04795723069660527,0.47060646426459285,0.47060646426459285,0.0,,0.0,7.8131551191754705,0.9470845130622465,0.9619776981835265,1.9640817460593976,1.9743013516800372,0.9909797499910854,0.9935531673566841,0.010433591497866615,-0.4637068291728143,0.3422558135823184
9.4,1.2368592860466245,1.7594765102086467,0.03831343618925298,0.046612700057318074,0.47269441135442514,0.47269441135442514,0.0,,0.0,7.935908324817108,0.9456386600442059,0.9606338876562018,1.9630817541050256,1.9733812745679324,0.9907274440801686,0.9933216083233407,0.010471264284970278,-0.4661448174004901,0.3469569063618911
9.600000000000001,1.2347616449328482,1.784366907821302,0.03733301713804271,0.04533589746208401,0.474730050427001,0.474730050427001,0.0,,0.0,8.057403009916214,0.9441926667645315,0.9592826061490736,1.9620806450601638,1.9724552358216707,0.9904747919337552,0.9930884955959787,0.010504405970715405,-0.4685080125326991,0.3515552930463932
9.8,1.2326578142181885,1.8087496736839606,0.036401026377714384,0.04412250777276796,0.4767140953382714,0.4767140953382714,0.0,,0.0,8.177617545528056,0.9427468902748007,0.9579243873941182,1.9610786635998005,1.9715235849819555,0.9902218550596287,0.9928539160832414,0.010533188361794787,-0.4707989183649522,0.356053143720224
10.0,1.230548649188829,1.8326344614055166,0.03551445455941514,0.04296855640800561,0.4786473340552765,0.4786473340552765,0.0,,0.0,8.29653090070736,0.9413009902225988,0.9565597481501679,1.9600755713294267,1.970586661157068,0.9899685730369193,0.9926179541407196,0.010557775995759605,-0.4730199369592087,0.3604525708132723
10.200000000000001,1.2284349729086261,1.8560306709885768,0.03467052451909469,0.041870376104635496,0.48053061011863035,0.4805306101186304,0.0,,0.0,8.414122870584935,0.9398552049134432,0.9551891889502807,1.9590715309381237,1.9696447935062287,0.9897149866955911,0.9923806916910041,0.010578326627504908,-0.4751733749403218,0.3647556331305761
10.4,1.2263175775350543,1.8789474694625958,0.03386666946716421,0.040824578121547495,0.48236481177902374,0.48236481177902374,0.0,,0.0,8.530374182794654,0.9384105776504029,0.9538131947920446,1.958067265682472,1.9686983016843982,0.9894612785418438,0.9921422083340634,0.010594991658559913,-0.4772614489547128,0.36896433922029354
10.600000000000001,1.2241972255498277,1.9013938084943958,0.03310051381142663,0.03982802688882484,0.48415086479909997,0.48415086479909997,0.0,,0.0,8.645266544138975,0.9369674177373077,0.9524322357759588,1.9570629907492756,1.967747496252,0.9892075028656391,0.9919025814488225,0.01060791651966933,-0.47928629048739163,0.3730806502059043
10.8,1.2220746509151863,1.9233784399434757,0.03236985582661594,0.03887781710877793,0.485889722982137,0.48588972298213706,0.0,,0.0,8.75878273081379,0.93552602382231,0.9510467676989101,1.9560589147835972,1.966792679054333,0.988953712358941,0.9916618862871381,0.01061724102242717,-0.48124995030061246,0.3771064822736878
11.0,1.2199505601647214,1.9449099294409062,0.031672652104857396,0.037971253209314514,0.48758235858153526,0.48758235858153526,0.0,,0.0,8.87090668778279,0.9340866843283954,0.9496572326083983,1.9550552401541685,1.9658341435745073,0.9886999581807985,0.9914201960611337,0.010623099683959594,-0.4831544025362224,0.38104370888891276
11.200000000000001,1.2178256334334439,1.965996667947169,0.031007003830129474,0.03710583118243657,0.48922975624887416,0.48922975624887416,0.0,,0.0,8.981623571211244,0.9326496778582879,0.9482640593204342,1.954052163202193,1.9648721752618612,0.9884462900182993,0.9911775820243806,0.010625622021292483,-0.4850015484268019,0.38489416272594773
11.4,1.2157005254310798,1.9866468816974092,0.030371144549074858,0.03627922238680069,0.49083290897900117,0.4908329089790012,0.0,,0.0,9.090919757689793,0.9312152735748761,0.9468676639036119,1.9530498744742502,1.963907051837534,0.9881927561435725,0.9909341135473524,0.010624932818038002,-0.48679321967444095,0.38865963734126163
11.600000000000001,1.2135758663634295,2.006868640966181,0.029763429086552065,0.035489258869072386,0.4923928134177787,0.4923928134177787,0.0,,0.0,9.198782866999286,0.9297837315639148,0.9454684501324692,1.9520485589439565,1.9629390435793126,0.9879394034680086,0.9906898581876735,0.010621152370070122,-0.4885311816043752,0.39234188866101505
11.8,1.2114522628065356,2.0266698677774286,0.029182323503601122,0.034733920067034865,0.4939104649298861,0.4939104649298861,0.0,,0.0,9.305201792689346,0.9283547016837738,0.9440668099131835,1.9510479748489382,1.961968413587833,0.9876861709368588,0.9904448817556946,0.010614396713638147,-0.49021713612658313,0.3959426363267247
12.0,1.2093302985374912,2.046058342502108,0.02862639614562453,0.0340113209401947,0.4953868550502583,0.4953868550502583,0.0,,0.0,9.410166692010552,0.9269278790099721,0.9426631236840405,1.950047911137991,1.9609954180357785,0.9874330052081914,0.9901992483757984,0.01060477783475286,-0.4918527244714719,0.3994635648956809
12.200000000000001,1.2072105353250526,2.065041709678218,0.02809430950451921,0.033319701180435424,0.4968229687586406,0.4968229687586407,0.0,,0.0,9.51366898086047,0.9255045883967645,0.941257760792686,1.9490492999642215,1.9600203064014354,0.9871801423983325,0.9899530205437859,0.010592403862322242,-0.49343952975731586,0.402906324924371
12.4,1.2050935136829088,2.0836274831457997,0.027584812817365516,0.0326574153994084,0.49821978173511927,0.49821978173511927,0.0,,0.0,9.615701330977583,0.9240850571057583,0.9398510798519878,1.9480523060207562,1.9590433216878564,0.9869276244588399,0.9897062591806486,0.010577379247492205,-0.49497907941836866,0.40627253395742147
12.600000000000001,1.2029797535883329,2.101823050531479,0.027096735372054554,0.03202292424813251,0.49957825842329406,0.49957825842329406,0.0,,0.0,9.716257654050208,0.9226695049054131,0.9384434290762655,1.9470570893926697,1.9580647006288223,0.9866754922163156,0.9894590236830285,0.010559804930131325,-0.4964728474880317,0.4095637774301799
12.8,1.2008697551687695,2.1196356771814857,0.026628980435665396,0.03141478635895259,0.5008993507134885,0.5008993507134885,0.0,,0.0,9.815333075766215,0.9212581443236499,0.9370351465995322,1.9460638057076054,1.957084673882725,0.986423785408989,0.9892113719706558,0.010539778493328864,-0.4979222567486641,0.41278160949607695
13.0,1.19876399935861,2.1370725096626577,0.026180519703431604,0.030831650979419884,0.5021839965477805,0.5021839965477805,0.0,,0.0,9.912923912727148,0.919851180885087,0.9356265607771902,1.9450726062763959,1.9561034662153631,0.9861725427208102,0.9889633605309975,0.010517394307585054,-0.4993286807763313,0.41592755379549157
13.200000000000001,1.1966629485281046,2.1541405788806025,0.025750388224444663,0.03027225123899423,0.5034331185894234,0.5034331185894234,0.0,,0.0,10.00902764966519,0.9184488133344078,0.9342179904724275,1.9440836382246949,1.9551212966724898,0.9859218018133076,0.9887150444613448,0.010492743665645635,-0.500693445887687,0.4190031041741937
13.4,1.1945670470862013,2.170846802828931,0.025337679789249883,0.029735398024868458,0.5046476235584709,0.504647623558471,0.0,,0.0,10.103642905287762,0.917051233846718,0.9328097453284656,1.9430970446161724,1.9541383787429099,0.9856715993553463,0.9884664775085285,0.010465914908303411,-0.5020178329812844,0.4220097253517189
13.600000000000001,1.1924767220589503,2.1871979890891744,0.024941542675850147,0.029219974337679182,0.5058284010920284,0.5058284010920284,0.0,,0.0,10.196769408696817,0.915657157897417,0.9314021260277109,1.942111925038131,1.9531549205128402,0.9854217073234576,0.9882177121064459,0.010436993542813078,-0.5033030793040575,0.4249488535557113
13.8,1.1903923836450336,2.203200837030039,0.02456117579312532,0.028724930168771548,0.5069763235795822,0.5069763235795822,0.17412935323383005,0.82587064676617,0.0,10.288407958093629,0.9142676317855649,0.9299954245388042,1.9411290249793198,1.9521711248122235,0.9851723151314379,0.9879687994115739,0.010406062353500153,-0.5045503801223351,0.42782189711635416
14.0,1.1883144257498346,2.2188619398109592,0.024195825129312697,0.02824927778414234,0.5080922458707963,0.5080922458707963,0.20398009950248663,0.7960199004975134,0.0,10.37856038306677,0.9128833749777144,0.9285899243524818,1.9401488613937314,1.9511871893536137,0.984923554376009,0.9877197893366226,0.01037320150579156,-0.5057608903181432,0.43063023703091297
14.200000000000001,1.1862432264992857,2.234187786226648,0.023844780470394556,0.027792087369480648,0.5091770047020421,0.5091770047020421,0.23383084577114321,0.7661691542288568,0.0,10.467229513668403,0.9115045559018444,0.9271859007070257,1.9391715625293784,1.9502033068641782,0.9846754580968199,0.9874707305824648,0.010338488644691363,-0.5069357259246292,0.4333752275069938
14.4,1.1841791487345872,2.2491847623841275,0.023507372391539907,0.027352483036474785,0.5102314184186041,0.5102314184186041,0.25870646766169036,0.7412935323383096,0.0,10.554419144935807,0.9101313373363921,0.9257836208040043,1.9381972531083147,1.9492196652112912,0.9844280584700925,0.9872216706684669,0.010301998987690256,-0.5080759655931769,0.4360581964830784
14.600000000000001,1.1821225404888742,2.2638591532331667,0.023182969499501837,0.026929639160624318,0.5112562870477672,0.5112562870477672,0.28855721393034695,0.711442786069653,0.0,10.640133995570395,0.908763876557494,0.9243833440149766,1.937226054409108,1.948236447522185,0.9841813868282611,0.9869726559613312,0.010263805412231916,-0.5091826519904522,0.4386804461257606
14.8,1.180073735446847,2.2782171439940035,0.02287097588404509,0.02652277699779571,0.5122523922970339,0.5122523922970339,0.3134328358208941,0.6865671641791059,0.0,10.724379669185836,0.9074023254787189,0.9229853220798079,1.9362580843445132,1.947253832298112,0.9839354736784192,0.9867237317025694,0.01022397853857844,-0.5102567931382322,0.4412432533097117
15.0,1.1780330533882652,2.29226482149893,0.022570828759773003,0.02613116155482811,0.5132204974683162,0.5132204974683162,0.33830845771144125,0.6616915422885588,0.0,10.807162618396777,0.90604683078414,0.9215897992971579,1.9352934575349254,1.9462719935233945,0.9836903487197228,0.9864749420347004,0.010182586808596544,-0.5112993637018988,0.44374787008426697
15.200000000000001,1.1760008006161016,2.3060081754479222,0.02228199629382353,0.025754098706308747,0.5141613475547054,0.5141613475547054,0.3681592039800978,0.6318407960199022,0.0,10.8884901063784,0.9046960205948141,0.920197012707639,1.9343312067272354,1.9452911007697191,0.9834457666575278,0.9862263300262627,0.010139696560505687,-0.5123113062237673,0.4461955241256512
15.4,1.1739772703701152,2.319453099594518,0.022003975601150565,0.025390932533557897,0.5150756694641749,0.5150756694641749,0.393034825870645,0.606965174129355,0.0,10.968370166933177,0.9033507191535645,0.9188071922701089,1.9333719275251693,1.9443113192959864,0.9832018793422217,0.9859779376957178,0.010095372099827221,-0.5132935323033049,0.4485874191754664
15.600000000000001,1.17196274322657,2.3326053928829027,0.0217362908848959,0.025041042857227403,0.515964172175642,0.515964172175642,0.42288557213930156,0.5771144278606984,0.0,11.046811567011714,0.9020118305088376,0.9174205610315486,1.9324162748581062,1.943332810144038,0.9829588538621964,0.9857298060343324,0.010049675766971508,-0.5142469237314986,0.45092473546860656
15.8,1.1699574874847527,2.345470760541667,0.021478491712722956,0.024703842950885662,0.5168275468970589,0.5168275468970589,0.45273631840795814,0.5472636815920419,0.0,11.123823770298673,0.9006794825451541,0.9160373352909249,1.9314643513839782,1.9423557302305312,0.9827167169728083,0.9854819750280971,0.010002668001758766,-0.5151723335809799,0.4532086301517706
16.0,1.1679617595408962,2.3580548151362946,0.021230151423005012,0.02437877742661543,0.5176664673474562,0.5176664673474562,0.48756218905472415,0.5124378109452759,0.0,11.1994168993293,0.8993537985148755,0.9146577247574034,1.9305162567982797,1.94138023243522,0.9824754946996082,0.9852344836787578,0.009954407404957052,-0.5160705872506286,0.4554402376920713
16.2,1.1659758042500736,2.370363077592411,0.020990865646222347,0.024065320273790273,0.5184815900634041,0.5184815900634041,0.5223880597014902,0.47761194029850984,0.0,11.273601698150593,0.8980348971381179,0.9132819327032433,1.9295720878867093,1.9404064656858748,0.9822352123506011,0.9849873700240118,0.009904950797004541,-0.5169424834680726,0.45762067027682074
