t,source_integral,heat_loss_surface,reactant_supply_surface,reactant_inventory,heat_inventory,J_min,J_mean,J_max,phi_min,phi_mean,phi_max,theta_min,theta_mean,theta_max,u_min,u_mean,u_max,A_min,A_mean,A_max,D_over_D0_min,D_over_D0_mean,D_over_D0_max,M_over_M0_min,M_over_M0_mean,M_over_M0_max,geometric_skin_thickness,functional_skin_thickness,A_functional_skin_thickness,D_functional_skin_thickness,M_functional_skin_thickness,surface_q,surface_n,surface_h,mean_abs_internal_h
0.0,0.01998592311319874,1.9803921568627454e-05,0.6894983400189968,0.0260125,5e-05,1.2950023714014331,1.3000000000000003,1.304997628598567,0.11494273760564956,0.11538546883058841,0.11582990372262572,9.80392156862745e-07,5e-05,9.901960784313727e-05,0.015002371401433174,0.02,0.02499762859856683,0.9969838832501374,0.9990403212534126,1.0,0.998993615178172,0.9996798539634294,1.0,0.9994966809113657,0.9998398953190375,1.0,0.0,0.0,0.0,0.0,0.0,-0.0010348871878564925,-0.6894983400189968,1.9803921568627454e-05,2.0000000000000005e-05
0.2,0.08578263168350307,0.005989359006479459,0.3874124878813899,0.10793563713494583,0.010733027378889147,1.29674520789573,1.3001222502737941,1.303319239637442,0.11509075860932358,0.11537412197690233,0.1156742273552796,0.004343602710850751,0.010733027378889147,0.029992576719174328,0.019358712982673106,0.08316418701798518,0.44655358874087164,0.9980374786376283,0.9994211867995616,1.0,0.9993453977591129,0.9998069644985934,1.0,0.999672645293646,0.9999034700226699,1.0,0.0,0.0,0.0,0.0,0.0,-0.0002674879171316383,-0.3874124878813899,0.005989359006479459,0.005258423570837618
0.4,0.13138713402161684,0.013812857811969354,0.33419643784450587,0.15740241059167548,0.030663304113811067,1.296930662197302,1.3001178851942035,1.3023744808214033,0.11517424689202715,0.11537439246217471,0.1156576865457596,0.008836370946529873,0.030663304113811067,0.06969730511093548,0.017568241032510798,0.12125147917224664,0.5225765173649916,0.9981494789851078,0.999532153817632,1.0,0.9993827787399137,0.9998439772490444,1.0,0.9996913417302291,0.9999219793675631,1.0,0.0,0.0,0.0,0.0,0.0,0.0002915580766424952,-0.33419643784450587,0.013812857811969354,0.012544765843960845
0.6000000000000001,0.16870543792950718,0.02210204646261936,0.3102957118494294,0.19145474803588106,0.05719114284836237,1.2964815969032644,1.3000119538997528,1.302218442671138,0.1151880476307161,0.11538383117828917,0.1156977471630028,0.017410726094989552,0.05719114284836237,0.11236290160431198,0.018553667221989045,0.1474968689910941,0.5567204116436723,0.9978782404624652,0.9994655636955136,1.0,0.9992922459731612,0.9998217569983366,1.0,0.9996460603436762,0.9999108662972124,1.0,0.0,0.0,0.0,0.0,0.0,0.0007549706776282666,-0.3102957118494294,0.02210204646261936,0.019748188339309677
0.8,0.2007198208403055,0.030574864712080957,0.2984490882397937,0.21517396726755353,0.0889419616554884,1.2956547705916928,1.2998200241320517,1.3025604628256926,0.11515780209895167,0.11540100016402588,0.11577158005716198,0.033223207578636775,0.0889419616554884,0.15637755633006356,0.023802527307545004,0.1658242186279383,0.5736441596574375,0.9973785008339917,0.999296301020701,1.0,0.9991254021698437,0.9997652744437514,1.0,0.9995626054183452,0.9998826173058114,1.0,0.0,0.0,0.0,0.0,0.0,0.0011562834022941712,-0.2984490882397937,0.030574864712080957,0.025838146630301456
1.0,0.22886272837183427,0.03913494897537565,0.29297188070369484,0.23122206953133467,0.12498649621640556,1.294606350621277,1.2995518368672103,1.3030957388678668,0.11511049842762928,0.11542502856838435,0.11586533615258068,0.05675975078218626,0.12498649621640556,0.20110807077911688,0.03132737800256008,0.17827229315700752,0.5814687418518645,0.9967442111783397,0.9990633230917494,1.0,0.9989135570105792,0.999687510324636,1.0,0.9994566308655175,0.9998437221319441,1.0,0.0,0.0,0.0,0.0,0.0,0.0015214890629251382,-0.29297188070369484,0.03913494897537565,0.03055545576343053
1.2000000000000002,0.2540060617836126,0.04776594463586203,0.29131340551126317,0.24126902949803192,0.16462911591488083,1.293446639563187,1.2992124294837957,1.3036351267916797,0.11506287067391206,0.11545546128824834,0.11596922162220535,0.08725783670568785,0.16462911591488083,0.24667954687811572,0.039110019918819766,0.1861148496364109,0.5838379921267669,0.9960417857645854,0.9987923554036316,1.0,0.9986788504128837,0.9995970367845517,1.0,0.9993392068608209,0.9997984664664294,1.0,0.0,0.0,0.0,0.0,0.0,0.001871461282042304,-0.29131340551126317,0.04776594463586203,0.034123392909731626
1.4000000000000001,0.27671377534592134,0.056489402102491405,0.29213478661594416,0.24647098843617438,0.20731450954909653,1.2922419450855227,1.298803284217698,1.3040796392250833,0.11502365000433083,0.11549215377763207,0.11607733410175967,0.12359839596699881,0.20731450954909655,0.2928899104504459,0.04581983723226445,0.19023421686580033,0.5826645905486512,0.9953112173902358,0.9984993937426884,1.0,0.998434623092342,0.9994991856662693,1.0,0.9992170049749093,0.999749516216761,1.0,0.0,0.0,0.0,0.0,0.0,0.0022207414343393614,-0.29213478661594416,0.056489402102491405,0.03666582054197293
1.6,0.29733407674560103,0.06533798409417334,0.29466821412079464,0.24768966404483464,0.252571725632839,1.291022522395764,1.2983236160751461,1.3043847281889032,0.11499674655672353,0.11553516591137618,0.11618697381176853,0.16465965953042577,0.252571725632839,0.34014570487136253,0.05076358379769472,0.19128978449633366,0.5790454083988648,0.9945707849298954,0.9981913061173499,1.0,0.998186976246329,0.9993962463358682,1.0,0.9990930768272143,0.9996980160666553,1.0,0.0,0.0,0.0,0.0,0.0,0.002577601502279113,-0.29466821412079464,0.06533798409417334,0.03854413326725226
1.8,0.316056715847416,0.07433918113054393,0.2984457920181609,0.2456133957312984,0.2999765145445894,1.2897929775228008,1.2977715130522718,1.304536339005226,0.11498338184613735,0.11558466632973251,0.11629773352316793,0.2094269557683864,0.2999765145445894,0.38827478925681347,0.05369438278030525,0.1898095576907305,0.5736488685454844,0.9938232549179573,0.9978684906875972,1.0,0.9979368308078213,0.9992883493190841,1.0,0.9989678827175997,0.9996440310011712,1.0,0.0,0.0,0.0,0.0,0.0,0.0029452956246172196,-0.2984457920181609,0.07433918113054393,0.039867050286874275
