t,J_mean,theta_mean,u_mean,W_inventory,source_integral,source_mean,collapsed_skin_thickness,front_position,reactant_penetration_depth,heat_source_localization,min_A,mean_A,min_D,mean_D,min_M,mean_M,surface_q,surface_n,surface_h
0.0,1.2999999999999998,4.9999999999999996e-05,0.02,0.026012500000000004,0.009992966748655798,0.009992966748655798,0.0,,0.0,1.2505617016904587,0.9969863314216022,0.9990408383580583,1.9979888657596805,1.999360052663286,0.9994970899680228,0.9998399815031443,-0.0009405127121299428,-0.6894955077750986,1.967741935483871e-05
0.2,1.3001244558051612,0.005563954919230362,0.08805697734067379,0.1142901384038027,0.04470229438291729,0.0447022943829173,0.0,,0.0,5.129041166502872,0.9981214494307445,0.9994046205546476,1.9987468478441672,1.9996028819270495,0.9996866628660526,0.999900708073507,-0.000374786988362269,-0.3857550778611495,0.0030845241399487214
0.4,1.3001595367979162,0.01604193184384497,0.13312312058736428,0.17285296385358973,0.06932722638839804,0.06932722638839804,0.0,,0.032258064516129004,4.090491473681208,0.9984908687421977,0.9995753396318607,1.9989934059133139,1.9997167812544618,0.9997483198037004,0.9999291883215186,7.705299193944137e-06,-0.32306721263443233,0.0071300779316742285
0.6000000000000001,1.3001265161378068,0.0301619658022544,0.16785014687361482,0.21798204354904765,0.08989388663119764,0.08989388663119766,0.0,,0.06451612903225801,3.5356871172305224,0.9985505506626643,0.9996113629864698,1.999033233151283,1.999740810298928,0.999758279070395,0.9999351964251944,0.00031226802935727105,-0.2909015026681916,0.011420113234694686
0.8,1.300037926954429,0.04726115749203155,0.19577675045958937,0.25424475161566634,0.10797993389903252,0.10797993389903252,0.0,,0.09677419354838701,3.1861313047579203,0.9984243958044711,0.9995668310750002,1.9989490449912861,1.9997111014756899,0.9997372267194703,0.9999277679135666,0.0005671387656974863,-0.2714025030742257,0.015808554785603623
1.0,1.299901646086478,0.06691413973407681,0.2186481005869048,0.28390982391243963,0.12436395570774161,0.12436395570774161,0.0,,0.09677419354838701,2.943742502905297,0.9981865558384355,0.9994744069871516,1.9987903056197491,1.9996494375805056,0.9996975306565106,0.9999123489482608,0.0007920936288086378,-0.2586844335217694,0.020250829787063204
1.2000000000000002,1.2997220459720886,0.08882213384938661,0.23749648508336393,0.3083263894832995,0.13953244453418395,0.13953244453418395,0.0,,0.12903225806451601,2.765073161684296,0.9978873838097077,0.9993511321780273,1.9985905961308599,1.9995671806436326,0.9996475869290183,0.9998917801027841,0.001002561740608643,-0.2500956244109265,0.024747025502354747
1.4000000000000001,1.2995008246291035,0.11276484846322618,0.2529938179361173,0.32837371934251774,0.15382160048974147,0.15382160048974147,0.0,,0.12903225806451601,2.6279707381792874,0.9975559333852785,0.9992097900509265,1.998369292882465,1.9994728536970907,0.9995922400782251,0.9998681921824699,0.0012098485269250309,-0.24422923047580092,0.029319268982644548
1.6,1.2992378175045023,0.1385733868796953,0.26560436330158127,0.344658243947697,0.16746901264876612,0.16746901264876612,0.0,,0.12903225806451601,2.5200507384073174,0.9972123375092699,0.9990567348675298,1.9981398285841294,1.9993706935501931,0.9995348489524645,0.9998426444289665,0.001421362531378756,-0.24026677770765595,0.033997560349414535
1.8,1.2989317090147041,0.16611277045160824,0.2756641270277874,0.3576174812540491,0.18064019422047967,0.1806401942204797,0.0,,0.12903225806451601,2.433888373287976,0.9968644692871211,0.998893880799219,1.997907457368834,1.9992619757759489,0.9994767274214207,0.9998154557012977,0.0016413540717132302,-0.23770699435940928,0.03881136182679882
2.0,1.2985805746810217,0.1952699278002955,0.283427246954227,0.36758139437419585,0.19344566980375813,0.19344566980375813,0.0,,0.12903225806451601,2.364772644913824,0.9965132484304878,0.9987186805249606,1.997672791784334,1.9991449996894013,0.9994180285837826,0.999786200673255,0.0018718065410308904,-0.2362338202188058,0.04378548740309542
2.2,1.2981822532507763,0.225945161435059,0.28909515768948574,0.37481111446403664,0.2059539525823712,0.2059539525823712,0.0,,0.16129032258064502,2.3095683723262646,0.9961559339732617,0.9985291583550177,1.9974339982119078,1.99901844343582,0.9993582936388585,0.999754548584872,0.002113215471673313,-0.23564342395888815,0.04893866119871393
2.4000000000000004,1.2977345837654928,0.258045880266663,0.29283570116047075,0.3795242823096605,0.21820042153286914,0.21820042153286917,0.0,,0.16129032258064502,2.266115913400894,0.9957880528508033,0.9983214264305609,1.9971880832537519,1.9988797080079168,0.9992967735249716,0.9997198492393948,0.002365167612560698,-0.2358010734055489,0.05428345887154265
2.6,1.2972355442296426,0.29148191140557095,0.2947958198206481,0.3819118027390337,0.2301941399415476,0.2301941399415476,0.0,,0.16129032258064502,2.2328891519160576,0.9954045723025772,0.9980905615936372,1.9969316761664377,1.9987255018290713,0.9992326245796453,0.9996812791491969,0.0026267317941200685,-0.23661486596784817,0.05982687790802507
2.8000000000000003,1.2966833295913256,0.3261617989138491,0.2951103855642642,0.38214941759220244,0.24192309799472048,0.24192309799472048,0.0,,0.12903225806451601,2.208793259062862,0.9949981190907254,0.9978313757269098,1.9966598369306463,1.9985523542408794,0.9991646102597552,0.9996379699030389,0.0028967017569617726,-0.23801883817299985,0.06557102400392616
3.0,1.296076391533785,0.3619899007748256,0.2939082634378066,0.3804055877265603,0.25335781551440145,0.25335781551440145,0.0,,0.12903225806451601,2.193042550153915,0.9945626267421913,0.9975352526030727,1.9963684939088655,1.9983545065022175,0.9990917109414559,0.9995884809010877,0.00317373868811828,-0.23996243789413316,0.0715137762817335
3.2,1.295413456201351,0.39886411637703434,0.2913164772425689,0.376846850753453,0.26445546705811745,0.2644554670581175,0.0,,0.12903225806451601,2.1850701530313983,0.9940976194123972,0.9971958067921795,1.9960573115431914,1.998127684019773,0.9990138415829558,0.9995317423889886,0.0034564388521596823,-0.2424038621990066,0.07764930191619306
3.4000000000000004,1.2946935339647232,0.4366740336315755,0.2874632437537313,0.37164167868568454,0.2751610781377525,0.2751610781377525,0.0,,0.12903225806451601,2.184486858644606,0.9935997391285667,0.9967923638171554,1.9957240230316966,1.9978580820531997,0.9989304337147005,0.999464301817376,0.00374336570310263,-0.245305585488869,0.08396842900943895
