t,J_mean,theta_mean,u_mean,W_inventory,source_integral,source_mean,collapsed_skin_thickness,front_position,reactant_penetration_depth,heat_source_localization,min_A,mean_A,min_D,mean_D,min_M,mean_M,surface_q,surface_n,surface_h
0.0,1.3000000000000003,5e-05,0.02,0.0260125,0.025994257358295757,0.025994257358295757,0.0,,0.0,1.2549654166074264,0.9969838832501374,0.9990403212534126,1.997987230356344,1.9993597079268588,0.9994966809113657,0.9998398953190375,-0.0009412736463271787,-0.6894983400189968,1.9803921568627454e-05
0.2,1.3001045843517647,0.013748503028671196,0.08102458136904508,0.10514135790020265,0.10946641230596982,0.10946641230596982,0.0,,0.0,5.5184888392999065,0.9978225178506023,0.9993842800941185,1.998547290200856,1.9995892934924835,0.9996367565707216,0.9998973092053146,-0.00015979538686397565,-0.39146287834934823,0.007715797420653524
0.4,1.3000715684189712,0.03903542475654502,0.11554801381938899,0.14994813364335247,0.16630456195837653,0.16630456195837653,0.0,,0.019607843137254905,4.532625303947282,0.9977047773586412,0.9994434062995875,1.9984686792828976,1.9996287207822856,0.99961709650585,0.9999071666413767,0.0004741907009598173,-0.34273863750708405,0.017759818389478214
0.6000000000000001,1.2999203995783997,0.0723941257655355,0.1374293518352554,0.17829320703387797,0.2118873956366589,0.2118873956366589,0.0,,0.03921568627450981,4.05605484372036,0.9971821645776043,0.9993072052047005,1.9981196756191693,1.9995378028745128,0.999529808353645,0.999884429834265,0.0010256040737002259,-0.32315520266684694,0.028361966207303402
0.8,1.299665396848236,0.1119361715389439,0.15094566697033107,0.19572209895690817,0.24994986400936967,0.24994986400936967,0.0,,0.03921568627450981,3.794986761533946,0.9964060710073156,0.9990539842584498,1.9976011710107475,1.999368739164131,0.9994001128023668,0.9998421482804503,0.001515974971728118,-0.31539104378391025,0.03914374663564088
1.0,1.2993166948100405,0.15633327532926394,0.1584057344509635,0.20525203571220052,0.28227287880390695,0.28227287880390695,0.0,,0.03921568627450981,3.6484024868754803,0.9954751523980085,0.9987242966008205,1.9969788731702696,1.999148536960785,0.999244432823141,0.9997870720421018,0.001966020164110585,-0.3137332863239087,0.04995931327698709
1.2000000000000002,1.2988803946789966,0.20455334005559073,0.16130845644031772,0.20884871675885816,0.3099464536331048,0.3099464536331048,0.0,,0.03921568627450981,3.5725343455533096,0.9944584848732246,0.9983494365816018,1.996298810722106,1.9988980448807059,0.9990742741535024,0.999724412371458,0.0023948036666925493,-0.3156124293212827,0.060762917997121614
1.4000000000000001,1.298359231768739,0.255745645558912,0.16073190427349235,0.2079246588471882,0.3336855380750568,0.3336855380750568,0.0,,0.03921568627450981,3.5459949775618247,0.9934059614264475,0.9979482887662181,1.9955942752361697,1.9986298518086034,0.9988979615038884,0.9996573164294821,0.0028165002916239607,-0.3196770037785367,0.07155604404980209
1.6,1.2977537165609105,0.3091741964927116,0.15750955809297537,0.20356901329847624,0.35396028610197233,0.35396028610197233,0.0,,0.019607843137254905,3.5575348058875695,0.992341332324539,0.9975307825784561,1.994881130004045,1.998350579668533,0.9987194625309094,0.9995874398333878,0.0032391845378379885,-0.325147759815315,0.08235355297048808
1.8,1.2970633013306314,0.36417793441342455,0.15232305075252583,0.196670395244444,0.37109002437506944,0.37109002437506944,0.0,,0.019607843137254905,3.600788363057537,0.9912718668539522,0.9970985394438083,1.9941642313336776,1.9980613066407482,0.9985399919150234,0.9995150519465564,0.0036655851568087316,-0.33154255429167084,0.09316372511607945
2.0,1.2962873032795073,0.4201513869698129,0.14575166868581618,0.18798291668137326,0.3853258230431307,0.3853258230431307,0.0,,0.019607843137254905,3.671706101150114,0.9901951976472577,0.9966497449317576,1.9934419826602754,1.9977608118017331,0.9983591493349834,0.9994398468213365,0.00409458867980822,-0.3385402664703392,0.10397944471532988
2.2,1.2954255185846386,0.4765412610692961,0.13829554506270803,0.1781571855369231,0.3969168573694879,0.3969168573694879,0.0,,0.019607843137254905,3.7671913158951913,0.9891046560233064,0.9961804241622505,1.9927098941626684,1.9974464254496764,0.9981758095388477,0.9993611557828506,0.004522756279328272,-0.3459092447732109,0.11477707565429257
2.4000000000000004,1.294478555722202,0.5328538667075905,0.13038262508595125,0.1677496476441236,0.4061537499403356,0.4061537499403356,0.0,,0.0,3.8843450476862786,0.9879928007485647,0.995685919146323,1.9919629434005919,1.9971150158048327,0.9979887130101862,0.9992781942164757,0.004945585086045062,-0.3534703435598657,0.12551997735790008
2.6,1.293447948383666,0.5886674709434647,0.12236728153883203,0.15722081782490355,0.41338439668968385,0.4133843966896839,0.0,,0.0,4.02007715595931,0.986850523446142,0.9951617864423887,1.9911949710513488,1.996763589778725,0.9977963144049004,0.9991902119057458,0.005358464411214986,-0.3610795088897254,0.13616430267083254
2.8000000000000003,1.2923361056404543,0.6436438956607573,0.11452680407740316,0.14693069329120312,0.41900269370792276,0.41900269370792276,0.0,,0.0,4.1709874239846805,0.9856760055892514,0.9946030541940075,1.9904047045761393,1.996388799784724,0.9975982917543472,0.999096369867553,0.005757333795679387,-0.36862108486101997,0.14666531046704878
3.0,1.291146159103646,0.6975345229336337,0.10706065423389644,0.13713780623354033,0.4234185377164827,0.4234185377164827,0.0,,0.0,4.3334495781910505,0.9844680242164664,0.9940066689479806,1.9895912671945064,1.995988576530467,0.9973944219406291,0.9989961486493143,0.006139073290195696,-0.3760057663142836,0.156982820667722
3.2,1.2898817557975846,0.7501783349356089,0.10009487327685707,0.12800503716129888,0.4270194774468515,0.4270194774468515,0.0,,0.0,4.503843836515929,0.9832267547946197,0.9933705798239649,1.9887547205784124,1.9955615195019223,0.9971847168386332,0.9988891960151725,0.006501655925104766,-0.3831696673731445,0.16708498096581925
3.4000000000000004,1.2885468407036795,0.8014920419955623,0.09369193120464311,0.11961253671807832,0.4301365989101206,0.4301365989101206,0.0,,0.0,4.678848655982035,0.9819538290804631,0.9926886391632792,1.9878961077595014,1.9951034975711013,0.9969694343164318,0.9987744771091537,0.006844110298861353,-0.3900724353352018,0.17694999878980036
