t,source_integral,heat_loss_surface,reactant_supply_surface,reactant_inventory,heat_inventory,J_min,J_mean,J_max,phi_min,phi_mean,phi_max,theta_min,theta_mean,theta_max,u_min,u_mean,u_max,A_min,A_mean,A_max,D_over_D0_min,D_over_D0_mean,D_over_D0_max,M_over_M0_min,M_over_M0_mean,M_over_M0_max,geometric_skin_thickness,functional_skin_thickness,A_functional_skin_thickness,D_functional_skin_thickness,M_functional_skin_thickness,surface_q,surface_n,surface_h,mean_abs_internal_h
0.0,0.019985933497311596,1.967741935483871e-05,0.6894955077750986,0.026012500000000004,4.9999999999999996e-05,1.2950064174641447,1.2999999999999998,1.3049935825358554,0.11494309397945156,0.11538546883058842,0.11582954182862426,1.6129032258064516e-06,4.9999999999999996e-05,9.838709677419355e-05,0.015006417464144738,0.02,0.024993582535855263,0.9969863314216022,0.9990408383580583,1.0,0.9989944328798402,0.999680026331643,1.0,0.9994970401749503,0.9998399656597289,1.0,0.0,0.0,0.0,0.0,0.0,-0.0009405127121299428,-0.6894955077750986,1.967741935483871e-05,2e-05
0.2,0.08698422850218979,0.0060993944082194575,0.39292993410010646,0.10938811600879043,0.010860957845813323,1.29656828248566,1.3001119194773003,1.303437456898531,0.11508032027629315,0.11537507052003124,0.11569001187691709,0.004349284056232553,0.010860957845813323,0.030496972041097286,0.01940056856841237,0.08429128233613797,0.43867152271413357,0.9979306089975395,0.9993912928141417,1.0,0.9993097265837935,0.9997969895713108,1.0,0.9996547695278464,0.9998984712235662,1.0,0.0,0.0,0.0,0.0,0.0,-0.00023580144579962714,-0.39292993410010646,0.0060993944082194575,0.005419691848299602
0.4,0.13327836295253476,0.014075378056812271,0.3382357262450105,0.15946959237318467,0.031067115976956255,1.2966619587620065,1.30010262519659,1.3025301361011152,0.11516048331058001,0.11537578496778875,0.11568165394719618,0.008871082289929536,0.031067115976956255,0.07074316108943295,0.017606703525884757,0.12286001804299795,0.5168061053642706,0.9979871954566352,0.9994902651829034,1.0,0.9993286144494716,0.9998300007154052,1.0,0.9996642176128653,0.9999149809757676,1.0,0.0,0.0,0.0,0.0,0.0,0.0003129375622423075,-0.3382357262450105,0.014075378056812271,0.012862592251674167
0.6000000000000001,0.17113854801452516,0.02252002377293564,0.3138240318896003,0.19383631321489916,0.05796089160830492,1.2961426816291324,1.2999920302923091,1.3023842825233944,0.11517338009436978,0.11538565034515337,0.11572799979973174,0.017572881923025405,0.05796089160830492,0.11395754632996165,0.018702286722254165,0.14935415956158354,0.5516799544434281,0.997673449571106,0.999413139069496,1.0,0.999223880925174,0.9998042622898452,1.0,0.9996118267015205,0.9999021067704311,1.0,0.0,0.0,0.0,0.0,0.0,0.0007819795639252974,-0.3138240318896003,0.02252002377293564,0.02020003232025874
0.8,0.20362941303174992,0.031150313111443364,0.30180682378881263,0.21770548056652625,0.09014743211681574,1.2952452297639259,1.299793493185668,1.3027520131880008,0.11514086985206863,0.11540343019399432,0.11580818562623799,0.03362744181991584,0.09014743211681574,0.15839906392789954,0.02409257717145832,0.1678038031267289,0.5688473945874105,0.9971308125564589,0.9992322124210781,1.0,0.9990426879399523,0.9997438807374392,1.0,0.9995211819448104,0.9998719039123753,1.0,0.0,0.0,0.0,0.0,0.0,0.001196047613292589,-0.30180682378881263,0.031150313111443364,0.0263332848989244
1.0,0.2322161890777882,0.03987119177791635,0.29631882516318486,0.23379546099470444,0.12668755526592088,1.2941181351197792,1.2995158580447281,1.3033342483396542,0.11508943326785762,0.1154283360797695,0.11590904719538336,0.0575139431955723,0.12668755526592088,0.20395285267990765,0.03175068968323281,0.1802920269680677,0.5766873926240216,0.9964486070667066,0.998984032244753,1.0,0.9988147980665248,0.9996610317274881,1.0,0.9994071646328374,0.9998304600021348,1.0,0.0,0.0,0.0,0.0,0.0,0.0015763352521945412,-0.29631882516318486,0.03987119177791635,0.031214066010096662
1.2000000000000002,0.2577868971429517,0.04866808780487741,0.2947385789209397,0.24380487856517405,0.16688004776656878,1.2928672785536002,1.29916396211065,1.3039358971374484,0.11503632987579944,0.11545993242161304,0.1160211898686252,0.08845384798922608,0.16688004776656878,0.24996983199826714,0.03963347885550689,0.18811465661918728,0.5789448872558004,0.9956905553987945,0.9986950629975095,1.0,0.9985614498252192,0.9995645323293467,1.0,0.99928039478116,0.9997821834545305,1.0,0.0,0.0,0.0,0.0,0.0,0.0019414145829867308,-0.2947385789209397,0.04866808780487741,0.03475004457647038
1.4000000000000001,0.280912448271492,0.05756433889070525,0.29569495949933106,0.24890652638642316,0.21016592563457992,1.2915597169058963,1.298739366610129,1.3044508667220007,0.11499091596829564,0.11549806753560087,0.11613864851665165,0.12531195389428235,0.21016592563457992,0.29682515701650813,0.046398953960190885,0.19216645174719305,0.5775786292866699,0.9948970846961048,0.9983797060486607,1.0,0.9982961264056788,0.9994591820972567,1.0,0.9991476155726922,0.9997294741673108,1.0,0.0,0.0,0.0,0.0,0.0,0.0023051917471638567,-0.29569495949933106,0.05756433889070525,0.03730677757494293
1.6,0.30194306094995094,0.06659413214211493,0.29840404529018333,0.24997329528666676,0.25607110428828783,1.290220599553905,1.298241395582109,1.3048288533487113,0.11495760506448041,0.11554279019911594,0.11625918858516338,0.16695259524490827,0.2560711042882879,0.34488067225903346,0.05135181697644564,0.19311497774777456,0.5737085067283095,0.9940833459893016,0.9980480180338422,1.0,0.9980238791249773,0.9993483329540301,1.0,0.9990113530228111,0.9996740082275656,1.0,0.0,0.0,0.0,0.0,0.0,0.002676154803861977,-0.29840404529018333,0.06659413214211493,0.0392332049696007
1.8,0.3210661860621125,0.0757860606864909,0.30238934516478994,0.24770245967357246,0.3041677784555294,1.2888661143857023,1.29766816694698,1.3050517643195063,0.11493796958943966,0.11559426482391258,0.11638136678881716,0.21234911189518293,0.3041677784555294,0.3938260635518159,0.05424877892079782,0.19149479224064703,0.5680152211931572,0.9932591147324735,0.9977020481222284,1.0,0.997747969905319,0.999232665496888,1.0,0.9988732386698388,0.999616125655533,1.0,0.0,0.0,0.0,0.0,0.0,0.00305806085260546,-0.30238934516478994,0.0757860606864909,0.040583693767038846
