t,source_integral,heat_loss_surface,reactant_supply_surface,reactant_inventory,heat_inventory,J_min,J_mean,J_max,phi_min,phi_mean,phi_max,theta_min,theta_mean,theta_max,u_min,u_mean,u_max,A_min,A_mean,A_max,D_over_D0_min,D_over_D0_mean,D_over_D0_max,M_over_M0_min,M_over_M0_mean,M_over_M0_max,geometric_skin_thickness,functional_skin_thickness,A_functional_skin_thickness,D_functional_skin_thickness,M_functional_skin_thickness,surface_q,surface_n,surface_h,mean_abs_internal_h
0.0,0.020001348103315886,1.9803921568627454e-05,0.6894983400189968,0.0260125,5e-05,1.2950023714014331,1.3000000000000003,1.304997628598567,0.11494273760564956,0.11538546883058841,0.11582990372262572,9.80392156862745e-07,5e-05,9.901960784313727e-05,0.015002371401433174,0.02,0.02499762859856683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0009412736463271787,-0.6894983400189968,1.9803921568627454e-05,2.0000000000000005e-05
0.2,0.0859155658306899,0.006001565941385716,0.3874838546980508,0.10792950860389142,0.010750060342216879,1.296573271561503,1.3001117041033778,1.3034422024006245,0.11507990129806782,0.1153750891876934,0.11568956671407424,0.00434413039765384,0.010750060342216879,0.030053764646201495,0.019359460866056305,0.08316667820467037,0.44645163614564165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00023838129574911548,-0.3874838546980508,0.006001565941385716,0.005270737595043321
0.4,0.13156472721747783,0.013837209180944105,0.33428060313647556,0.15738062046313483,0.030707687128050606,1.2966792821771755,1.3001036298153221,1.3025293585784137,0.11516055205366785,0.11537569360051607,0.11568010845993011,0.00883870767536362,0.030707687128050606,0.06982004206875493,0.01756911038596143,0.12124941188067613,0.5224562812336063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003034626974652288,-0.33428060313647556,0.013837209180944105,0.01256952743371485
0.6000000000000001,0.16895082400269013,0.02214045299679968,0.3104081299570631,0.1914106295190143,0.05727101105406167,1.296176268862965,1.2999955490439066,1.302374619533188,0.11517423462518389,0.11538533279601017,0.11572500099202046,0.017421717500600398,0.05727101105406167,0.11255693879358536,0.018556201828440717,0.1474826997538642,0.5565598143470527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007664403520524776,-0.3104081299570631,0.02214045299679968,0.019785938600924674
0.8,0.2010711457088362,0.03063242670000635,0.29860736986893444,0.2150975887482712,0.08907137112322654,1.295296963902622,1.299800669599156,1.3027323004455413,0.1151426121457948,0.11540278302206522,0.1158035602492748,0.033250216448846556,0.08907137112322654,0.1566676072571431,0.02380594072296216,0.16578965008961266,0.5734180430443794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001175100035986476,-0.29860736986893444,0.03063242670000635,0.025892264371343218
1.0,0.22935518207777206,0.039218830014177794,0.29319349434910075,0.23109953755368196,0.12518574762249,1.2941866258538428,1.299527728538751,1.30330556580307,0.11509196610203462,0.11542726494222745,0.1159029130756448,0.05681109372057846,0.12518574762249,0.201528053965278,0.03133001783050006,0.17820726415566412,0.5811521509298561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0015503885899031816,-0.29319349434910075,0.039218830014177794,0.030630776284374082
1.2000000000000002,0.25466644387624676,0.04788426606943577,0.2916149429791376,0.2410836325519093,0.16492319980285575,1.292949360546405,1.2991815066259518,1.303900638349903,0.11503944057411171,0.11545834816251982,0.11601382434390892,0.0873444522646639,0.16492319980285575,0.24727447974390776,0.039109713103385596,0.1860073991525387,0.5834072243155177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0019106293974614774,-0.2916149429791376,0.04788426606943577,0.034227768082698444
1.4000000000000001,0.27756027977148673,0.05665048631884351,0.29253158498734555,0.24620473323382852,0.20773123666713456,1.291654564310378,1.2987635537326871,1.3044119193379282,0.11499434938936659,0.11549588240512947,0.11613012034691014,0.12373467013924332,0.20773123666713456,0.29369290145701576,0.04581357196118336,0.190071128055881,0.5820977357323635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022695326117403297,-0.29253158498734555,0.05665048631884351,0.03680133504083642
1.6,0.29837824516118033,0.06554997896093703,0.2951743823979962,0.2473245652999747,0.25314019144754446,1.2903360598197864,1.2982732140691977,1.3047891071881188,0.11496110687439517,0.11553991490189168,0.11624878562329694,0.16486318433023336,0.25314019144754446,0.34120646649101427,0.050747303658218876,0.19105745767562715,0.5783223108600054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002635468885511069,-0.2951743823979962,0.06554997896093703,0.03871917018481045
1.8,0.31730539513850875,0.07460995510414324,0.29907450710087174,0.24513237471011842,0.30072602749709776,1.289003777672374,1.2977086415616073,1.3050138549852355,0.11494130842135546,0.11559060678264887,0.11636893746802152,0.20971759684605254,0.3007260274970978,0.389614358892101,0.053663148287250044,0.18949477033318282,0.5727507041416118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003012152953082242,-0.29907450710087174,0.07460995510414324,0.04007811446515639
2.0,0.33441813279525073,0.08384428324959046,0.3039290707506457,0.24021638153793629,0.35008591990028287,1.2876493649428524,1.29706761378811,1.3050853863662761,0.11493500851897674,0.11564816307475237,0.11649134002147953,0.25740868013096474,0.35008591990028287,0.4393397392188007,0.05459752396333769,0.18583458222547192,0.5658156132133633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003399836727778008,-0.3039290707506457,0.08384428324959046,0.041218073939971615
